Price,Beds,SqFt,Baths,Address,City,Zip,PropertyType,YearBuilt,Community,LotSize,RedfinEstimate,PricePerSqFt,CentralAir,Fireplace,Levels,MainLevelBathrooms,MainLevelBedrooms,Spa,GarageSpaces,ParkingSpaces,Patio,Pool,CommonWalls,Latitude,Longitude,WalkInCloset,KitchenIsland,CloseToOutdoors,HighCeiling,SixtoEightRating,SixtoEightType,SixtoEightDist,NinetoTwelveRating,NinetoTwelveType,NinetoTwelveDist,KtoSixRating,KtoSixType,KtoSixDist,SeventoEightRating,SeventoEightType,SeventoEightDist,KtoFiveRating,KtoFiveType,KtoFiveDist,WalkScore,TransitScore,BikeScore
2749000,5.0,5615.0,3.5,31881 Peppertree,San Juan Capistrano,92675.0,Single Family Residence,1984.0,DO - Del Obispo,52272.0,3134977.0,490.0,Yes,Yes,Three Or More,1.0,1.0,Private,1.0,3.0,Yes,Private,No Common Wall,33.500334,-117.683282,Yes,Yes,Yes,Yes,6.0,Public,0.9,8.0,Public,3.5,,,,,,,5.0,Public,0.8,5.0,,16.0
2050000,6.0,4785.0,7.0,31871 Paseo Navarra,San Juan Capistrano,92675.0,Single Family Residence,2015.0,OR - Ortega/Orange County,12197.0,2079211.0,428.0,Yes,Yes,Two,4.0,2.0,Private,1.0,7.0,Yes,Private,No Common Wall,33.494364,-117.620803,Yes,Yes,Yes,No,6.0,Public,3.4,8.0,Public,0.5,,,,,,,5.0,Public,1.5,2.0,,13.0
2075000,5.0,5000.0,4.0,30061 Hillside Ter,San Juan Capistrano,92675.0,Single Family Residence,1985.0,JN - San Juan North,24829.0,2158480.0,415.0,Yes,Yes,Two,2.0,2.0,Private,1.0,3.0,Yes,Private,No Common Wall,33.526328,-117.654205,Yes,No,Yes,Yes,6.0,Public,3.0,8.0,Public,2.5,,,,,,,5.0,Public,1.7,0.0,,
1385000,5.0,4097.0,4.5,30921 Silver Leaf Dr,San Juan Capistrano,92675.0,Single Family Residence,1998.0,OR - Ortega/Orange County,9210.0,1541547.0,338.0,Yes,Yes,Two,2.0,1.0,No,1.0,3.0,Yes,No,No Common Wall,33.513696,-117.63368,Yes,Yes,Yes,Yes,6.0,Public,3.2,8.0,Public,1.0,,,,,,,5.0,Public,1.0,2.0,,43.0
1625000,5.0,4231.0,4.5,28412 Calle Mira Monte,San Juan Capistrano,92675.0,Single Family Residence,1998.0,OR - Ortega/Orange County,8250.0,1786842.0,384.0,Yes,Yes,Two,2.0,2.0,No,1.0,3.0,No,No,No Common Wall,33.486229,-117.640911,No,No,Yes,No,6.0,Public,2.2,8.0,Public,1.5,,,,,,,5.0,Public,1.2,3.0,,4.0
478900,2.0,1155.0,1.5,29521 Riviera Ct,San Juan Capistrano,92675.0,Single Family Residence,1974.0,JN - San Juan North,2047.0,562362.0,415.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.5342,-117.670177,No,No,No,No,7.0,Public,4.7,7.0,Public,0.5,,,,,,,5.0,Public,2.8,24.0,,54.0
399900,3.0,1124.0,2.0,31511 Los Rios St #100,San Juan Capistrano,92675.0,Condominium,1978.0,MA - Mission Area,,408433.0,356.0,Yes,Yes,One,2.0,3.0,No,1.0,1.0,Yes,No,1 Common Wall,33.50515,-117.665959,No,No,No,No,6.0,Public,1.4,8.0,Public,2.5,,,,,,,3.0,Public,1.1,74.0,,72.0
855000,3.0,1838.0,2.5,33424 Paseo El Lazo,San Juan Capistrano,92675.0,Condominium,2018.0,JS - San Juan South,,907280.0,465.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.477513,-117.663972,No,Yes,No,No,7.0,Public,2.9,8.0,Public,3.2,,,,,,,5.0,Public,0.9,1.0,,11.0
984000,4.0,3097.0,2.5,33472 Via De Agua,San Juan Capistrano,92675.0,Single Family Residence,1975.0,JS - San Juan South,13939.0,1186834.0,318.0,Yes,Yes,Two,1.0,0.0,Private,3.0,3.0,Yes,Private,No Common Wall,33.476815,-117.656739,No,No,Yes,No,7.0,Public,2.7,8.0,Public,2.6,,,,,,,5.0,Public,1.2,3.0,,5.0
504000,2.0,943.0,1.5,32011 Via Tonada #9,San Juan Capistrano,92675.0,Condominium,1979.0,DO - Del Obispo,,473194.0,534.0,No,No,One,2.0,2.0,Community,1.0,2.0,No,Community,2+ Common Walls,33.497159,-117.666586,No,No,No,No,6.0,Public,1.0,8.0,Public,2.6,,,,,,,3.0,Public,0.7,83.0,,79.0
497000,3.0,1062.0,1.5,29626 Oakwood Ct,San Juan Capistrano,92675.0,Townhouse,1972.0,JN - San Juan North,2659.0,521123.0,468.0,Yes,No,One,2.0,3.0,No,1.0,1.0,Yes,Community,1 Common Wall,33.532645,-117.672025,Yes,No,No,Yes,7.0,Public,4.8,7.0,Public,0.6,,,,,,,5.0,Public,2.9,25.0,,61.0
338000,2.0,834.0,1.0,32193 Paseo Carolina Unit 82C,San Juan Capistrano,92675.0,Condominium,1972.0,DO - Del Obispo,,311031.0,405.0,Yes,No,Two,0.0,0.0,No,0.0,0.0,Yes,Community,2+ Common Walls,33.495947,-117.67095,No,No,No,No,6.0,Public,0.8,8.0,Public,2.8,,,,,,,3.0,Public,0.5,75.0,,74.0
285000,2.0,758.0,1.0,32031 Paseo Carolina #21,San Juan Capistrano,92675.0,Condominium,1971.0,DO - Del Obispo,758.0,316381.0,376.0,No,Yes,One,1.0,1.0,No,1.0,1.0,No,Community,2+ Common Walls,33.497689,-117.669789,No,No,No,No,6.0,Public,0.8,8.0,Public,2.8,,,,,,,3.0,Public,0.5,75.0,,74.0
2065000,5.0,4800.0,5.5,29971 Saddleridge Dr,San Juan Capistrano,92675.0,Single Family Residence,1985.0,JN - San Juan North,34412.0,2284681.0,430.0,Yes,Yes,Two,2.0,1.0,Private,1.0,3.0,Yes,Private,No Common Wall,33.527899,-117.65196,Yes,Yes,No,Yes,6.0,Public,3.2,8.0,Public,2.5,,,,,,,5.0,Public,1.7,0.0,,
1472500,4.0,3807.0,4.5,30882 Via Ultimo,San Juan Capistrano,92675.0,Single Family Residence,1998.0,JN - San Juan North,7270.0,1605790.0,387.0,Yes,Yes,Two,2.0,1.0,No,1.0,3.0,Yes,No,No Common Wall,33.514645,-117.660821,Yes,Yes,Yes,Yes,6.0,Public,2.1,8.0,Public,2.4,,,,,,,5.0,Public,1.2,48.0,,47.0
15000,3.0,4242.0,4.5,26391 Calle Roberto,San Juan Capistrano,92675.0,Single Family Residence,2007.0,DO - Del Obispo,37026.0,3347934.0,4.0,Yes,Yes,One,5.0,3.0,No,1.0,12.0,Yes,Private,No Common Wall,33.503109,-117.669464,Yes,Yes,No,Yes,6.0,Public,1.2,8.0,Public,2.7,,,,,,,4.0,Public,0.5,59.0,,35.0
550000,3.0,1513.0,3.0,1551 W Walnut St #51,Santa Ana,92703.0,Condominium,2018.0,69 - Santa Ana South of First,,560044.0,364.0,Yes,No,Three Or More,0.0,0.0,No,1.0,2.0,No,No,1 Common Wall,33.744603,-117.88956,No,No,No,No,,,,4.0,Public,1.6,,,,,,,4.0,Public,0.8,79.0,43.0,65.0
1260000,4.0,2978.0,3.5,31021 Via Estenaga,San Juan Capistrano,92675.0,Single Family Residence,1979.0,OR - Ortega/Orange County,10010.0,1409598.0,423.0,Yes,Yes,Two,2.0,1.0,No,1.0,3.0,Yes,Private,No Common Wall,33.51229,-117.636678,No,No,Yes,Yes,6.0,Public,3.0,8.0,Public,1.1,,,,,,,5.0,Public,0.8,4.0,,40.0
652000,3.0,1356.0,2.0,5322 W 2nd St,Santa Ana,92703.0,Single Family Residence,1937.0,"66 - N of Blsa, S of GGrv, E of Brookhrst, W of Ha",10440.0,821940.0,481.0,No,Yes,One,2.0,3.0,No,0.0,0.0,No,No,No Common Wall,33.745732,-117.939445,No,No,No,No,,,,9.0,Public,0.7,7.0,Public,0.5,7.0,Public,0.5,,,,70.0,36.0,56.0
314000,2.0,1050.0,1.5,4109 W 5th St Unit V2,Santa Ana,92703.0,Condominium,1964.0,"66 - N of Blsa, S of GGrv, E of Brookhrst, W of Ha",,354088.0,299.0,No,No,Two,1.0,0.0,No,0.0,0.0,No,No,2+ Common Walls,33.749869,-117.924285,No,No,No,No,,,,5.0,Public,1.8,8.0,Public,0.2,7.0,Public,1.2,,,,78.0,43.0,60.0
640000,3.0,1137.0,2.0,1514 W Wisteria Pl,Santa Ana,92703.0,Single Family Residence,1955.0,699 - Not Defined,6550.0,677981.0,563.0,Yes,No,One,2.0,3.0,No,2.0,2.0,No,No,No Common Wall,33.736002,-117.888501,Yes,No,No,No,3.0,Public,0.8,4.0,Public,1.1,,,,,,,2.0,Public,0.1,66.0,42.0,66.0
595000,2.0,1162.0,1.0,1115 N Olive St,Santa Ana,92703.0,Single Family Residence,1931.0,70 - Santa Ana North of First,5862.0,576384.0,512.0,Yes,Yes,One,1.0,2.0,No,1.0,2.0,Yes,No,No Common Wall,33.755197,-117.87711,No,No,No,No,,,,3.0,Public,0.8,,,,,,,5.0,Public,0.3,71.0,50.0,64.0
610000,3.0,1285.0,2.0,4717 Hollyline Ave,Santa Ana,92703.0,Single Family Residence,1956.0,"68 - N of Heil, S of Blsa, E of Brookhrst, W of Ha",7200.0,726346.0,475.0,Yes,Yes,One,2.0,3.0,No,1.0,4.0,Yes,No,No Common Wall,33.753831,-117.932163,No,No,Yes,No,,,,8.0,Public,2.1,6.0,Public,0.2,7.0,Public,0.8,,,,57.0,42.0,69.0
630000,4.0,1501.0,2.0,937 W Brook St,Santa Ana,92703.0,Single Family Residence,1953.0,69 - Santa Ana South of First,6050.0,697413.0,420.0,No,No,One,2.0,3.0,No,1.0,4.0,Yes,No,No Common Wall,33.736179,-117.878185,No,Yes,No,No,2.0,Public,0.5,3.0,Public,0.6,,,,,,,4.0,Public,0.1,63.0,46.0,54.0
600000,5.0,1598.0,2.0,1753 Raymar St,Santa Ana,92703.0,Single Family Residence,1954.0,699 - Not Defined,6630.0,661927.0,375.0,No,No,One,2.0,5.0,No,1.0,2.0,No,No,No Common Wall,33.739418,-117.893611,No,Yes,No,No,,,,4.0,Public,1.2,,,,,,,4.0,Public,0.5,65.0,43.0,55.0
2562500,4.0,6034.0,3.5,30552 Hunt Club Dr,San Juan Capistrano,92675.0,Single Family Residence,1985.0,OR - Ortega/Orange County,43560.0,2716244.0,425.0,Yes,Yes,Two,2.0,3.0,Private,1.0,6.0,Yes,Private,No Common Wall,33.51952,-117.640519,No,Yes,No,Yes,6.0,Public,3.1,8.0,Public,1.6,,,,,,,5.0,Public,1.1,1.0,,1.0
989000,3.0,2136.0,2.0,31832 Via Puntero,San Juan Capistrano,92675.0,Single Family Residence,1979.0,OR - Ortega/Orange County,10042.0,1068834.0,463.0,Yes,Yes,Two,1.0,2.0,Private,1.0,2.0,Yes,No,No Common Wall,33.500466,-117.644737,Yes,No,No,Yes,6.0,Public,2.2,8.0,Public,1.3,,,,,,,5.0,Public,0.2,30.0,,49.0
803000,3.0,1476.0,1.5,28072 Calle Santa Ynez,San Juan Capistrano,92675.0,Single Family Residence,1972.0,OR - Ortega/Orange County,7597.0,919544.0,544.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,Yes,No,No Common Wall,33.501696,-117.640849,Yes,No,Yes,No,6.0,Public,2.4,8.0,Public,1.0,,,,,,,5.0,Public,0.3,12.0,,39.0
545000,3.0,1017.0,1.5,537 Nottingham Ave,Santa Ana,92703.0,Single Family Residence,1956.0,69 - Santa Ana South of First,6023.0,562342.0,536.0,No,No,One,2.0,3.0,No,2.0,4.0,Yes,No,No Common Wall,33.740261,-117.891832,No,No,No,No,,,,4.0,Public,1.3,,,,,,,4.0,Public,0.6,67.0,43.0,60.0
1800000,5.0,3751.0,5.5,5302 Goldenrod Cir,Huntington Beach,92649.0,Single Family Residence,2020.0,15 - West Huntington Beach,5700.0,1939489.0,480.0,Yes,Yes,Two,3.0,2.0,No,1.0,3.0,No,No,No Common Wall,33.709572,-118.035707,Yes,No,No,No,8.0,Public,1.4,9.0,Public,2.9,,,,,,,8.0,Public,1.0,20.0,24.0,40.0
472000,2.0,837.0,1.0,16406 De Anza Cir #70,Huntington Beach,92649.0,Condominium,1973.0,17 - Northwest Huntington Beach,,477852.0,564.0,Yes,No,Two,0.0,0.0,No,1.0,1.0,Yes,Community,2+ Common Walls,33.723818,-118.048321,Yes,No,No,No,6.0,Public,1.4,9.0,Public,1.4,,,,,,,7.0,Public,0.3,69.0,27.0,79.0
505000,2.0,1054.0,1.5,4698 HEIL Ave,Huntington Beach,92649.0,Townhouse,1971.0,Bay Park,,522237.0,479.0,No,No,,,,No,1.0,1.0,No,No,,,,No,No,No,No,6.0,Public,1.3,9.0,Public,1.4,,,,,,,7.0,Public,0.3,69.0,27.0,79.0
787000,3.0,1913.0,2.5,4104 Delphi Cir,Huntington Beach,92649.0,Townhouse,1979.0,17 - Northwest Huntington Beach,2125.0,866212.0,411.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.729416,-118.057127,Yes,No,No,Yes,6.0,Public,2.0,9.0,Public,1.9,,,,,,,7.0,Public,0.6,12.0,23.0,56.0
1215000,4.0,3073.0,4.0,4652 Scenario Dr,Huntington Beach,92649.0,Single Family Residence,1962.0,17 - Northwest Huntington Beach,6000.0,1481623.0,395.0,Yes,No,One,1.0,2.0,No,3.0,3.0,No,No,No Common Wall,33.724614,-118.047358,No,No,No,No,6.0,Public,1.4,9.0,Public,1.4,,,,,,,8.0,Public,0.8,54.0,27.0,79.0
835000,3.0,1133.0,1.5,16121 Birdie Ln,Huntington Beach,92649.0,Single Family Residence,1962.0,17 - Northwest Huntington Beach,6000.0,919339.0,737.0,Yes,Yes,One,2.0,3.0,No,1.0,2.0,No,No,No Common Wall,33.727854,-118.031502,No,No,No,No,7.0,Public,0.9,9.0,Public,0.5,,,,,,,8.0,Public,0.2,58.0,29.0,68.0
295000,1.0,843.0,1.0,16512 Blackbeard Ln #205,Huntington Beach,92649.0,Condominium,1980.0,17 - Northwest Huntington Beach,,345610.0,350.0,No,Yes,One,1.0,1.0,No,1.0,1.0,No,Community,2+ Common Walls,33.722247,-118.045238,No,No,No,No,6.0,Public,1.2,9.0,Public,1.4,,,,,,,7.0,Public,0.4,69.0,30.0,77.0
335000,1.0,498.0,1.0,17172 Abalone Ln #109,Huntington Beach,92649.0,Condominium,1984.0,15 - West Huntington Beach,,350202.0,673.0,No,Yes,One,1.0,0.0,Community,0.0,1.0,Yes,Community,2+ Common Walls,33.712828,-118.039663,No,No,No,No,6.0,Public,0.6,9.0,Public,3.2,,,,,,,7.0,Public,0.9,54.0,28.0,45.0
525000,3.0,925.0,1.5,16572 Nube Ln Unit 74A,Huntington Beach,92649.0,Condominium,1973.0,17 - Northwest Huntington Beach,,532710.0,568.0,No,Yes,One,2.0,3.0,No,0.0,0.0,No,Community,1 Common Wall,33.721177,-118.04721,No,No,Yes,No,6.0,Public,1.2,9.0,Public,1.5,,,,,,,7.0,Public,0.3,65.0,30.0,74.0
480000,2.0,963.0,1.0,17202 Corbina Ln #210,Huntington Beach,92649.0,Condominium,1984.0,15 - West Huntington Beach,,518708.0,498.0,No,Yes,Two,1.0,1.0,Community,1.0,1.0,No,Community,2+ Common Walls,33.712414,-118.038079,No,No,No,No,6.0,Public,0.5,9.0,Public,3.1,,,,,,,7.0,Public,1.0,43.0,27.0,52.0
1740000,4.0,3496.0,4.5,17311 Burrows Ln,Huntington Beach,92649.0,Single Family Residence,2019.0,15 - West Huntington Beach,5815.0,,498.0,Yes,Yes,Two,2.0,1.0,No,1.0,3.0,Yes,No,No Common Wall,33.710868,-118.036412,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,42.0,25.0,46.0
605000,3.0,1680.0,2.5,132 Jaripol Cir,Rancho Mission Viejo,92694.0,Townhouse,2017.0,ESEN - Esencia,,,360.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.54692,-117.61907,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,8.0,,11.0
625000,3.0,1476.0,2.5,306 Alienta Ln,Rancho Mission Viejo,92694.0,Condominium,2018.0,ESEN - Esencia,,669159.0,423.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.546523,-117.618865,Yes,Yes,Yes,No,,,,9.0,Public,2.3,,,,,,,,,,5.0,,16.0
1200000,4.0,2950.0,3.0,4 Sommerville Pl,Ladera Ranch,92694.0,Single Family Residence,2001.0,LD - Ladera Ranch,5734.0,1293490.0,407.0,Yes,Yes,Two,1.0,1.0,Private,1.0,5.0,Yes,Community,No Common Wall,33.570737,-117.634094,Yes,Yes,Yes,No,9.0,Public,1.2,9.0,Public,1.3,,,,,,,8.0,Public,0.6,38.0,,39.0
760000,3.0,1703.0,2.5,26 Savannah Ln,Ladera Ranch,92694.0,Single Family Residence,2002.0,LD - Ladera Ranch,2001.0,774262.0,446.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.554705,-117.632861,No,No,No,No,9.0,Public,0.3,8.0,Public,3.7,,,,,,,7.0,Public,0.3,50.0,,45.0
1400000,4.0,3712.0,3.0,27 Mason Ln,Ladera Ranch,92694.0,Single Family Residence,2002.0,LD - Ladera Ranch,5982.0,1417243.0,377.0,Yes,Yes,Two,2.0,1.0,Community,3.0,3.0,No,Community,No Common Wall,33.570024,-117.64204,Yes,Yes,Yes,No,9.0,Public,1.2,9.0,Public,1.7,,,,,,,8.0,Public,0.7,28.0,,42.0
320500,1.0,682.0,1.0,1410 Cabrillo Park Dr Unit F,Santa Ana,92701.0,Condominium,1974.0,Santa Ana North of First,,323748.0,470.0,Yes,No,,,,Community,0.0,1.0,Yes,Community,,,,No,No,No,No,6.0,Public,1.4,9.0,Public,2.7,,,,,,,,,,81.0,39.0,54.0
499000,2.0,1255.0,2.0,3128 Via Serena N Unit P,Laguna Woods,92637.0,Condominium,1972.0,LW - Laguna Woods,,517523.0,398.0,Yes,Yes,One,2.0,2.0,Community,0.0,0.0,Yes,Community,1 Common Wall,33.617178,-117.734234,Yes,Yes,No,No,,,,,,,4.0,Public,0.5,,,,,,,48.0,23.0,38.0
1239000,4.0,3000.0,3.0,9 Ardennes Dr,Ladera Ranch,92694.0,Single Family Residence,2004.0,LD - Ladera Ranch,6220.0,1231592.0,413.0,Yes,Yes,Two,3.0,2.0,No,3.0,3.0,No,Community,No Common Wall,33.557097,-117.638053,No,No,No,No,9.0,Public,0.3,8.0,Public,3.9,,,,,,,7.0,Public,0.3,25.0,,30.0
910000,3.0,1967.0,2.0,5413 Via Carrizo,Laguna Woods,92637.0,Condominium,1977.0,LW - Laguna Woods,1967.0,885925.0,463.0,Yes,Yes,One,2.0,3.0,Community,1.0,2.0,No,Community,No Common Wall,33.608956,-117.738839,No,No,No,No,,,,,,,4.0,Public,0.6,,,,,,,19.0,,27.0
405000,3.0,1530.0,3.0,2314 Via Puerta Unit C,Laguna Woods,92637.0,Condominium,1969.0,LW - Laguna Woods,,476209.0,265.0,Yes,No,Two,1.0,1.0,Community,0.0,1.0,No,Community,2+ Common Walls,33.616934,-117.719932,Yes,No,No,No,,,,,,,4.0,Public,1.3,,,,,,,43.0,,49.0
325000,2.0,1190.0,1.5,2393 Via Mariposa W Unit 1D,Laguna Woods,92637.0,Condominium,1970.0,LW - Laguna Woods,,339080.0,273.0,No,No,One,2.0,2.0,No,0.0,0.0,No,Community,1 Common Wall,33.616801,-117.72151,No,No,No,No,,,,,,,4.0,Public,1.2,,,,,,,25.0,,33.0
333125,2.0,940.0,1.5,3070 Via Serena N Unit D,Laguna Woods,92637.0,Condominium,1972.0,LW - Laguna Woods,,342585.0,354.0,No,No,One,2.0,2.0,Community,0.0,0.0,Yes,Community,2+ Common Walls,33.615029,-117.736833,No,No,Yes,No,,,,,,,4.0,Public,0.4,,,,,,,39.0,24.0,33.0
550000,3.0,1663.0,2.0,2393 Via Mariposa W Unit 3H,Laguna Woods,92637.0,Condominium,1970.0,LW - Laguna Woods,,532896.0,331.0,Yes,No,One,2.0,3.0,No,1.0,1.0,Yes,Community,2+ Common Walls,33.616797,-117.721497,No,Yes,Yes,No,,,,,,,4.0,Public,1.2,,,,,,,25.0,,33.0
300000,2.0,1185.0,1.5,3486 Bahia Blanca W Unit 3D,Laguna Woods,92637.0,Condominium,1975.0,LW - Laguna Woods,,383521.0,253.0,No,No,One,2.0,2.0,No,0.0,0.0,No,Community,2+ Common Walls,33.608426,-117.751647,No,No,No,No,,,,,,,4.0,Public,0.8,,,,,,,1.0,,3.0
515000,2.0,1263.0,2.5,90 Sansovino #47,Ladera Ranch,92694.0,Condominium,2003.0,LD - Ladera Ranch,,548151.0,408.0,Yes,Yes,Three Or More,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.554091,-117.646478,Yes,No,Yes,No,9.0,Public,0.5,8.0,Public,3.9,,,,,,,7.0,Public,0.5,19.0,,5.0
833326,2.0,1914.0,2.0,55 Alienta Ln,Rancho Mission Viejo,92694.0,Single Family Residence,2018.0,ESEN - Esencia,4001.0,910768.0,435.0,Yes,No,One,2.0,2.0,No,2.0,2.0,Yes,Community,No Common Wall,33.550433,-117.599043,No,Yes,No,No,,,,9.0,Public,2.1,,,,,,,,,,4.0,,15.0
325000,2.0,989.0,2.0,3121 Via Serena N Unit D,Laguna Woods,92637.0,Condominium,1972.0,LW - Laguna Woods,1522.0,395992.0,329.0,Yes,No,One,2.0,2.0,Community,0.0,1.0,Yes,Community,2+ Common Walls,33.616432,-117.734375,No,No,Yes,No,,,,,,,4.0,Public,0.5,,,,,,,48.0,,24.0
200000,2.0,875.0,1.5,3367 Punta Alta Unit 2B,Laguna Woods,92637.0,Condominium,1973.0,LW - Laguna Woods,,224287.0,229.0,Yes,No,One,2.0,2.0,Community,1.0,1.0,Yes,Community,2+ Common Walls,33.60977,-117.748181,No,No,Yes,No,,,,,,,4.0,Public,0.6,,,,,,,2.0,,11.0
550000,2.0,1635.0,2.5,45 Viburnum Way,Ladera Ranch,92694.0,Condominium,2003.0,LD - Ladera Ranch,,608707.0,336.0,Yes,Yes,Two,1.0,1.0,Community,2.0,2.0,No,Community,2+ Common Walls,33.551052,-117.63411,No,No,Yes,No,9.0,Public,0.2,8.0,Public,3.5,,,,,,,7.0,Public,0.2,30.0,,37.0
620000,3.0,1698.0,2.5,195 Sklar St #68,Ladera Ranch,92694.0,Condominium,2002.0,LD - Ladera Ranch,,663072.0,365.0,Yes,Yes,Two,1.0,0.0,No,2.0,2.0,No,Community,1 Common Wall,33.549667,-117.632901,Yes,No,Yes,No,9.0,Public,0.4,8.0,Public,3.4,,,,,,,7.0,Public,0.4,36.0,,20.0
855000,2.0,1787.0,2.5,9 Baya St,Rancho Mission Viejo,92694.0,Single Family Residence,2014.0,SEND - Sendero,3920.0,921977.0,478.0,Yes,Yes,One,2.0,2.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.526045,-117.62675,No,Yes,No,No,,,,9.0,Public,3.7,,,,,,,,,,5.0,,6.0
3125000,6.0,5000.0,5.0,16391 Ardsley Cir,Huntington Beach,92649.0,Single Family Residence,1998.0,17 - Northwest Huntington Beach,4800.0,3414328.0,625.0,Yes,Yes,Three Or More,1.0,0.0,No,1.0,3.0,No,No,No Common Wall,33.723392,-118.058123,No,No,No,Yes,6.0,Public,1.8,9.0,Public,2.0,,,,,,,7.0,Public,0.4,12.0,27.0,61.0
1385000,5.0,3849.0,4.0,27 Falkner Dr,Ladera Ranch,92694.0,Single Family Residence,2003.0,LD - Ladera Ranch,6963.0,1496742.0,360.0,Yes,Yes,Two,,,Private,1.0,3.0,Yes,Private,No Common Wall,33.559058,-117.637457,Yes,No,Yes,No,9.0,Public,0.4,8.0,Public,4.1,,,,,,,7.0,Public,0.4,26.0,,14.0
419000,1.0,1057.0,1.5,100 Sansovino,Ladera Ranch,92694.0,Condominium,2003.0,LD - Ladera Ranch,,445803.0,396.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,1 Common Wall,33.554226,-117.646674,No,No,Yes,No,9.0,Public,0.6,8.0,Public,3.9,,,,,,,7.0,Public,0.6,19.0,,5.0
805000,3.0,1856.0,2.5,4 Conyers Ln,Ladera Ranch,92694.0,Single Family Residence,2004.0,LD - Ladera Ranch,2788.0,806261.0,434.0,Yes,Yes,Two,1.0,0.0,Community,1.0,2.0,No,Community,No Common Wall,33.542116,-117.645249,Yes,Yes,Yes,No,9.0,Public,0.9,8.0,Public,3.1,,,,,,,8.0,Public,0.4,12.0,,19.0
558000,2.0,1583.0,2.5,39 Bayley St,Ladera Ranch,92694.0,Condominium,2003.0,LD - Ladera Ranch,,591546.0,352.0,Yes,Yes,Three Or More,1.0,0.0,No,1.0,4.0,No,Community,2+ Common Walls,33.548107,-117.645118,No,No,Yes,No,9.0,Public,0.6,8.0,Public,3.5,,,,,,,8.0,Public,0.4,24.0,,25.0
570000,2.0,1594.0,2.5,44 Clifford Ln,Ladera Ranch,92694.0,Condominium,2010.0,LD - Ladera Ranch,9.0,642925.0,358.0,Yes,Yes,Three Or More,1.0,0.0,No,2.0,2.0,No,Community,2+ Common Walls,33.537904,-117.644096,No,No,Yes,No,9.0,Public,1.2,8.0,Public,2.8,,,,,,,8.0,Public,0.5,12.0,,11.0
565000,2.0,1182.0,2.5,296 Alienta Ln,Rancho Mission Viejo,92694.0,Condominium,2018.0,ESEN - Esencia,,591148.0,478.0,Yes,No,Two,1.0,0.0,Community,1.0,2.0,Yes,Community,2+ Common Walls,33.546523,-117.618865,Yes,Yes,Yes,No,,,,9.0,Public,2.3,,,,,,,,,,5.0,,16.0
1255000,4.0,3591.0,3.5,5 Drackert Ln,Ladera Ranch,92694.0,Single Family Residence,2005.0,LD - Ladera Ranch,6657.0,1331916.0,349.0,Yes,Yes,Two,2.0,1.0,Community,1.0,3.0,No,Community,No Common Wall,33.540396,-117.639782,No,Yes,Yes,No,9.0,Public,0.9,8.0,Public,2.8,,,,,,,8.0,Public,0.3,16.0,,16.0
1380000,4.0,3136.0,3.0,6 Sommerville Pl,Ladera Ranch,92694.0,Single Family Residence,2000.0,LD - Ladera Ranch,8311.0,1412844.0,440.0,Yes,Yes,Two,1.0,0.0,Private,3.0,3.0,Yes,Private,No Common Wall,33.570792,-117.633881,Yes,No,Yes,Yes,9.0,Public,1.2,9.0,Public,1.3,,,,,,,8.0,Public,0.6,29.0,,29.0
1325000,4.0,2852.0,3.0,59 Molly Loop,Ladera Ranch,92694.0,Single Family Residence,2018.0,LD - Ladera Ranch,4368.0,1346217.0,465.0,Yes,Yes,Two,1.0,1.0,Community,1.0,2.0,No,Community,No Common Wall,33.546369,-117.639083,Yes,Yes,Yes,No,9.0,Public,0.5,8.0,Public,3.2,,,,,,,8.0,Public,0.1,29.0,,19.0
445000,1.0,1114.0,1.5,32 Hinterland Way,Ladera Ranch,92694.0,Condominium,2004.0,LD - Ladera Ranch,,485430.0,399.0,Yes,No,Three Or More,1.0,0.0,No,1.0,1.0,No,Community,1 Common Wall,33.544297,-117.644618,No,No,Yes,No,9.0,Public,0.8,8.0,Public,3.2,,,,,,,8.0,Public,0.3,13.0,,14.0
894500,4.0,2021.0,3.0,11 Palta St,Rancho Mission Viejo,92694.0,Single Family Residence,2017.0,ESEN - Esencia,3201.0,903654.0,443.0,Yes,Yes,Two,1.0,1.0,Community,1.0,2.0,Yes,Community,No Common Wall,33.544129,-117.595372,Yes,Yes,Yes,No,,,,9.0,Public,2.6,,,,,,,,,,10.0,,11.0
